response_id,birth_year_roc,gender,city_raw,ideology_raw,party_id_raw,residency_status_raw,cross_strait_preference_raw,identity_category_raw,direct_support_unification,direct_pride_taiwan,direct_pride_china,education_years,employment_status_raw,work_type_raw,current_status_raw,home_language_raw,father_origin_raw,marital_status_raw,social_media_use_raw,follows_political_news_raw,main_news_source_raw,vote_2024_raw,social_class_raw,list_pride_treatment_indicator,list_independence_treatment_indicator,list_pride_treatment_arm,list_independence_treatment_arm,list_pride_taiwan_treatment_count,list_pride_china_treatment_count,list_pride_control_count,list_pride_taiwan_count,list_independence_treatment_count,list_independence_control_count
R_4GVQccj6q4ZTA0s,54,女性,臺北市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不同意,19,有工作,在家族企業工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,電視,中上層,賴清德/蕭美琴,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,1,
R_48ZiNchf7FIxKt4,57,女性,桃園市,中立,不知道,本地出生公民,永遠維持現狀,台灣人,不知道,同意,不知道,15,有工作,受雇替別人工作,,國語,台灣的外省人,已婚,每天半小時到一個小時,有,電視,中下層,沒有投票/投廢票,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,1,
R_4d6sNrrRivFddIA,65,男性,新北市,中立,台灣民眾黨,本地出生公民,永遠維持現狀,台灣人,不同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,其他管道,中間層,柯文哲/吳欣盈,0,1,control,independence_treatment,,,3,3,2,
R_4aOJZV1DKCcSwIi,70,女性,臺南市,中立,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不知道,12,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,其他管道,中下層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,0,,,0,,1
R_4E6aOctDaYjyM54,50,女性,臺南市,中立,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,其他管道,中間層,沒有投票/投廢票,0,0,control,control,,,2,2,,2
R_41oLyB8UbsOqQ8F,84,男性,新北市,中立,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,不知道,不同意,18,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,中上層,侯友宜/趙少康,0,1,control,independence_treatment,,,3,3,1,
R_4LgLi4WZbVt1HwJ,83,男性,臺南市,接近自由主義,時代力量,本地出生公民,永遠維持現狀,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,賴清德/蕭美琴,1,1,taiwan_pride_treatment,independence_treatment,4,,,4,3,
R_4sMTB7x5ag0finv,67,男性,臺中市,自由主義,台灣民眾黨,本地出生公民,儘快宣布獨立,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,台語,台灣閩南人,已婚,始終保持連線/上網狀態,有,社交媒體,中下層,沒有投票/投廢票,0,0,control,control,,,2,2,,1
R_4I8oA0F3nDpziCJ,74,女性,新北市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,中間層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,2,,,2,,1
R_4EtvLu7K4UGP78r,57,男性,新竹市,中立,台聯,本地出生公民,維持現狀，以後走向統一,兩者都是,同意,同意,同意,12,有工作,受雇替別人工作,,國語,台灣的外省人,已婚,一天數個小時,有,社交媒體,中上層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,4,,,4,4,
R_4oLnvs6iIujFVPb,72,女性,新北市,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不知道,不知道,不知道,16,有工作,自行創業 (自雇),,國語,台灣閩南人,單身,一天數個小時,有,電視,下層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,1,,,1,,2
R_4QshsiE49nwE5nD,56,男性,臺中市,中立,其他政黨,本地出生公民,永遠維持現狀,兩者都不是,同意,不知道,不同意,12,有工作,在家族企業工作,,台語,台灣閩南人,單身,一天數個小時,有,其他管道,中下層,沒有投票/投廢票,2,1,china_pride_treatment,independence_treatment,,3,,,1,
R_4n1Ks9yHPYh1UGp,78,男性,臺北市,接近自由主義,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,同意,18,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中間層,賴清德/蕭美琴,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,2,
R_4GKwtHJRFnC9KW8,76,女性,新北市,接近自由主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,同意,14,有工作,受雇替別人工作,,國語,大陸各省市人,單身,一天數個小時,有,社交媒體,中下層,侯友宜/趙少康,1,0,taiwan_pride_treatment,control,4,,,4,,2
R_4UWPZ3ip01wIKeI,68,男性,臺中市,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),中間層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_41SIgnPHwGARDFv,78,女性,臺北市,中立,不知道,本地出生公民,永遠維持現狀,兩者都是,不同意,同意,不知道,20,有工作,受雇替別人工作,,台語,台灣閩南人,已婚,一天數個小時,有,電視,中間層,侯友宜/趙少康,2,0,china_pride_treatment,control,,4,,,,2
R_4OwG9RCQyAVMskF,74,男性,嘉義縣,中立,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不同意,同意,不同意,18,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,沒有投票/投廢票,2,0,china_pride_treatment,control,,2,,,,1
R_4wdHYbZF85Bf9Rq,71,男性,新北市,中立,民進黨,本地出生公民,永遠維持現狀,台灣人,不同意,同意,不同意,9,有工作,受雇替別人工作,,台語,台灣閩南人,單身,始終保持連線/上網狀態,有,電視,中下層,沒有投票/投廢票,2,1,china_pride_treatment,independence_treatment,,4,,,4,
R_4oFJI7Pmo76Mp3G,91,女性,臺北市,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,同意,不知道,15,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,1,1,taiwan_pride_treatment,independence_treatment,4,,,4,2,
R_4lfWStyZlRlHhgZ,81,男性,新北市,接近自由主義,台灣民眾黨,本地出生公民,維持現狀，以後走向獨立,兩者都是,不同意,不知道,不同意,16,有工作,受雇於公家單位,,國語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),中間層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,2,,,2,1,
R_4dtqih8yIZkb2UC,92,女性,嘉義市,中立,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不同意,15,沒有工作,,學生,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),下層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,2,,,,1
R_4O2JihSd3VIInf3,69,女性,桃園市,接近保守主義,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,不知道,不知道,4,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,電視,中間層,侯友宜/趙少康,0,1,control,independence_treatment,,,3,3,1,
R_4mdV34dfTa89l3X,85,女性,新北市,接近自由主義,時代力量,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不知道,18,有工作,受雇於公家單位,,台語,台灣閩南人,單身,一天數個小時,有,廣播電台,中間層,沒有投票/投廢票,1,1,taiwan_pride_treatment,independence_treatment,4,,,4,2,
R_4lkvW9UrIJ9Wgrn,55,男性,桃園市,中立,不知道,本地出生公民,永遠維持現狀,台灣人,不知道,同意,不知道,12,有工作,自行創業 (自雇),,台語,台灣閩南人,已婚,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,2,,,,2
R_4NFCsjJP3CoF90W,83,男性,桃園市,接近自由主義,民進黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,電視,中間層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4uEBEptkdKww8wh,69,男性,高雄市,中立,台灣民眾黨,本地出生公民,永遠維持現狀,兩者都是,不同意,同意,不知道,12,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中下層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,2,,,2,2,
R_4jB47MHstxEK6Kd,64,女性,新北市,中立,國民黨,本地出生公民,維持現狀，以後走向統一,兩者都是,不同意,不知道,同意,17,沒有工作,,家管,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中間層,侯友宜/趙少康,0,1,control,independence_treatment,,,1,1,4,
R_4EmXdeBIUZ20DTb,82,女性,高雄市,自由主義,民進黨,本地出生公民,儘快宣布獨立,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中間層,賴清德/蕭美琴,2,1,china_pride_treatment,independence_treatment,,3,,,2,
R_4MZ4Drc1rPZZ7nb,86,女性,新北市,中立,國民黨,本地出生公民,維持現狀，以後走向獨立,台灣人,不知道,同意,不同意,16,有工作,自行創業 (自雇),,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,社交媒體,中上層,柯文哲/吳欣盈,0,0,control,control,,,3,3,,3
R_4YSNCY2kBOAErgR,78,男性,新北市,中立,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不知道,同意,同意,19,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,2,
R_4ZysEAoGmRTnuTv,88,女性,臺中市,中立,國民黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,同意,同意,不同意,20,有工作,自行創業 (自雇),,國語,台灣閩南人,單身,一天數個小時,有,電視,中間層,賴清德/蕭美琴,0,1,control,independence_treatment,,,2,2,2,
R_4LbCGn7DB2QidgB,79,男性,桃園市,中立,台灣民眾黨,本地出生公民,維持現狀，以後走向統一,兩者都是,同意,同意,同意,12,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中間層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,1,,,1,2,
R_4MXKd7TxIYGuji9,59,女性,臺北市,中立,不知道,本地出生公民,永遠維持現狀,兩者都是,不同意,同意,同意,16,有工作,受雇替別人工作,,國語,台灣客家人,已婚,始終保持連線/上網狀態,有,社交媒體,中間層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4Y9ssmAuHtkHwCN,64,女性,基隆市,接近保守主義,國民黨,本地出生公民,維持現狀，以後走向統一,兩者都是,不同意,不知道,不知道,9,有工作,受雇替別人工作,,國語,大陸各省市人,已婚,一天數個小時,有,社交媒體,中間層,侯友宜/趙少康,0,1,control,independence_treatment,,,2,2,1,
R_4poCBAIPYv9mfmn,91,女性,桃園市,中立,不知道,本地出生公民,維持現狀，以後走向統一,台灣人,同意,同意,不同意,18,沒有工作,,學生,國語,台灣客家人,單身,始終保持連線/上網狀態,有,社交媒體,中間層,賴清德/蕭美琴,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4KfPjMURp76DVKU,80,男性,新竹市,中立,民進黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不知道,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,電視,中間層,賴清德/蕭美琴,0,1,control,independence_treatment,,,3,3,2,
R_44wrNRZVtT8diQB,71,男性,臺北市,中立,民進黨,本地出生公民,維持現狀，以後走向統一,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,台語,台灣閩南人,單身,一天數個小時,有,社交媒體,中上層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,3,,,3,,1
R_4siaqJTp140Pk1y,82,女性,臺北市,中立,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不同意,19,有工作,受雇替別人工作,,國語,台灣客家人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,沒有投票/投廢票,2,0,china_pride_treatment,control,,2,,,,1
R_4CyFSspDqYnuBuK,84,女性,桃園市,中立,不知道,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,社交媒體,中間層,沒有投票/投廢票,0,1,control,independence_treatment,,,2,2,2,
R_4USEKQ3GRfNrS8x,93,男性,新竹市,自由主義,國民黨,本地出生公民,維持現狀，以後走向統一,兩者都是,不同意,同意,同意,14,沒有工作,,學生,國語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),中上層,沒有投票/投廢票,2,1,china_pride_treatment,independence_treatment,,2,,,1,
R_4NUsBo2HvjAzDCl,63,女性,臺北市,接近保守主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,22,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,電視,中間層,賴清德/蕭美琴,2,0,china_pride_treatment,control,,4,,,,1
R_4j9DpBKahuxbDKm,82,男性,臺北市,保守主義,台灣民眾黨,本地出生公民,永遠維持現狀,台灣人,不知道,同意,不知道,10,有工作,受雇替別人工作,,台語,台灣閩南人,同居,始終保持連線/上網狀態,有,社交媒體,中間層,柯文哲/吳欣盈,0,1,control,independence_treatment,,,3,3,0,
R_4DSxpxPZvbQVGuc,88,女性,臺北市,接近自由主義,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,同意,不知道,15,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,報刊雜誌(紙本或網路),中間層,侯友宜/趙少康,2,0,china_pride_treatment,control,,3,,,,1
R_4DKNTrV3EfoJne9,64,女性,宜蘭縣,接近自由主義,國民黨,本地出生公民,永遠維持現狀,台灣人,不知道,同意,不知道,24,有工作,受雇於公家單位,,國語,台灣閩南人,單身,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中下層,侯友宜/趙少康,0,1,control,independence_treatment,,,1,1,2,
R_4EhwHbaDNtZXlRm,88,女性,新竹縣,接近自由主義,民進黨,本地出生公民,維持現狀，以後走向獨立,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,單身,一天數個小時,有,社交媒體,中上層,沒有投票/投廢票,1,0,taiwan_pride_treatment,control,3,,,3,,0
R_4eoKfEFVxcYFRkt,72,女性,臺南市,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不知道,同意,不同意,16,有工作,受雇替別人工作,,台語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中上層,賴清德/蕭美琴,0,0,control,control,,,3,3,,2
R_4HXEoX3JE1abSrB,90,男性,桃園市,中立,不知道,本地出生公民,維持現狀，看情形再決定獨立或統一,兩者都是,不知道,不知道,不知道,15,沒有工作,,學生,國語,其他,單身,一天數個小時,有,其他管道,中下層,柯文哲/吳欣盈,2,0,china_pride_treatment,control,,2,,,,1
R_4vifGDhas7wwwOF,70,男性,高雄市,接近自由主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,同意,同意,不同意,16,有工作,受雇替別人工作,,國語,台灣閩南人,已婚,一天數個小時,有,社交媒體,中間層,柯文哲/吳欣盈,2,1,china_pride_treatment,independence_treatment,,2,,,2,
R_42xR0gFsxloOO9c,66,男性,臺北市,接近保守主義,台灣民眾黨,本地出生公民,維持現狀，看情形再決定獨立或統一,台灣人,不同意,同意,不同意,16,有工作,受雇於公家單位,,國語,台灣閩南人,已婚,始終保持連線/上網狀態,有,報刊雜誌(紙本或網路),中間層,柯文哲/吳欣盈,1,0,taiwan_pride_treatment,control,2,,,2,,1
R_47apQpHRXVYwjmP,90,女性,高雄市,自由主義,不知道,本地出生公民,永遠維持現狀,兩者都是,不知道,同意,同意,16,有工作,受雇於公家單位,,台語,台灣閩南人,單身,一天數個小時,有,電視,中間層,柯文哲/吳欣盈,1,1,taiwan_pride_treatment,independence_treatment,4,,,4,2,
R_46bzVF30UQBy6VK,90,女性,新北市,中立,時代力量,本地出生公民,維持現狀，以後走向獨立,台灣人,不同意,同意,不同意,17,有工作,受雇替別人工作,,國語,台灣閩南人,同居,一天數個小時,有,電視,中間層,賴清德/蕭美琴,1,1,taiwan_pride_treatment,independence_treatment,3,,,3,2,
